
time,gFx,gFy,gFz,ax,ay,az,Latitude,Longitude,Speed (m/s),Altitude (m),
3.109174,0.2091,0.0244,-0.2971,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.209033,-0.4192,1.3036,1.5294,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.309598,0.3254,0.3626,2.0277,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.409797,0.4964,0.0616,1.9603,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.510579,-0.0899,0.3528,0.1417,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.610194,0.1505,0.1652,-0.0469,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.711407,0.3313,0.1075,0.6078,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.811701,1.1434,0.2306,3.1310,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
3.912006,0.8463,0.1730,1.0271,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.011983,0.0430,0.0840,0.6108,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.112752,-0.0381,0.3274,-0.2228,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.213051,0.0684,0.1437,0.5687,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.313000,3.0372,-0.0283,4.2382,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.414066,-0.0752,0.7583,-0.3391,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.514088,-0.0987,0.1065,-0.2209,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.614333,-0.0205,0.1153,-0.3098,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.714755,-0.2668,0.0889,0.9000,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.815177,0.7681,0.1593,2.3238,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
4.915278,0.1349,0.4456,0.5805,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.015891,0.1925,0.2023,0.8131,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.116085,0.0000,0.3538,0.1691,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.216618,0.0723,0.0713,0.5560,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.316983,-0.4603,-0.3665,2.9024,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.417193,0.7300,0.5111,0.2668,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.517643,0.5150,0.0899,1.1492,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.616961,-0.0020,0.0762,0.2511,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.718378,-0.0860,0.1495,0.1192,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.819102,0.0831,0.8688,1.5039,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
5.919717,0.7016,0.6323,0.9909,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.020195,0.5062,-0.1153,1.8128,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.120403,0.1241,0.2824,0.3244,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.220672,0.1437,0.2619,0.6078,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.321909,-0.0450,0.5394,1.1932,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.422285,0.4378,0.4867,1.0877,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.522473,0.2023,0.2629,0.9968,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.622183,-0.0127,0.3928,0.6176,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
6.722626,-0.0469,0.5854,0.5541,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,0.00000000,
